TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 18:05:09.778,2023-12-06 17:54:35.408,191.00,25.00,104.00,140.00,100.00,138.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:09.971,2023-12-06 17:54:35.714,241.00,28.00,102.00,174.00,97.00,152.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:10.163,2023-12-06 17:54:36.034,191.00,27.00,101.00,147.00,99.00,143.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:10.356,2023-12-06 17:54:36.393,198.00,25.00,99.00,145.00,100.00,140.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:10.548,2023-12-06 17:54:36.775,258.00,27.00,100.00,188.00,99.00,163.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:10.741,2023-12-06 17:54:37.139,182.00,34.00,99.00,140.00,99.00,136.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:10.932,2023-12-06 17:54:37.515,201.00,36.00,106.00,151.00,99.00,142.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:11.125,2023-12-06 17:54:37.892,226.00,40.00,110.00,176.00,103.00,162.00,2023-12-06 17:54:34.078,830,27.602462768554688,27189,27.3345947265625,17914,2023-12-06 17:54:21
2023-12-06 18:05:26.173,2023-12-06 17:54:51.057,183.00,25.00,104.00,139.00,104.00,136.00,2023-12-06 17:54:39.098,948,27.530364990234375,27162,27.68707275390625,18145,2023-12-06 17:54:21
2023-12-06 18:05:26.366,2023-12-06 17:54:51.251,200.00,28.00,104.00,148.00,106.00,142.00,2023-12-06 17:54:44.120,1025,27.47161865234375,27140,28.68804931640625,18801,2023-12-06 17:54:21
2023-12-06 18:05:26.559,2023-12-06 17:54:51.443,254.00,28.00,102.00,188.00,104.00,166.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:26.751,2023-12-06 17:54:51.634,184.00,28.00,104.00,140.00,105.00,136.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:26.945,2023-12-06 17:54:51.826,200.00,30.00,102.00,151.00,103.00,145.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:27.137,2023-12-06 17:54:52.023,245.00,28.00,103.00,185.00,104.00,166.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:27.331,2023-12-06 17:54:52.213,186.00,28.00,103.00,142.00,106.00,137.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:27.523,2023-12-06 17:54:52.407,203.00,28.00,104.00,152.00,106.00,146.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:27.716,2023-12-06 17:54:52.601,237.00,27.00,104.00,180.00,103.00,163.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:27.909,2023-12-06 17:54:52.796,188.00,27.00,104.00,142.00,101.00,140.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:28.102,2023-12-06 17:54:52.986,219.00,28.00,103.00,156.00,106.00,141.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:28.295,2023-12-06 17:54:53.181,222.00,27.00,101.00,171.00,105.00,159.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:28.488,2023-12-06 17:54:53.375,187.00,30.00,101.00,142.00,103.00,141.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:28.680,2023-12-06 17:54:53.566,233.00,27.00,104.00,169.00,104.00,151.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:28.874,2023-12-06 17:54:53.758,208.00,28.00,104.00,162.00,101.00,154.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:29.066,2023-12-06 17:54:53.956,193.00,28.00,104.00,143.00,103.00,139.00,2023-12-06 17:54:49.141,1075,27.370147705078125,27102,29.07257080078125,19053,2023-12-06 17:54:21
2023-12-06 18:05:29.838,2023-12-06 17:54:54.723,250.00,28.00,104.00,180.00,103.00,161.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.031,2023-12-06 17:54:54.918,183.00,25.00,104.00,142.00,103.00,143.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.224,2023-12-06 17:54:55.112,197.00,27.00,104.00,147.00,104.00,142.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.417,2023-12-06 17:54:55.304,256.00,28.00,103.00,185.00,104.00,163.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.610,2023-12-06 17:54:55.496,183.00,28.00,102.00,142.00,101.00,137.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.803,2023-12-06 17:54:55.691,199.00,29.00,105.00,149.00,105.00,144.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:30.996,2023-12-06 17:54:55.886,257.00,27.00,101.00,189.00,103.00,165.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:31.188,2023-12-06 17:54:55.988,184.00,28.00,102.00,142.00,102.00,135.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:31.382,2023-12-06 17:54:56.180,199.00,25.00,101.00,149.00,103.00,143.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:31.574,2023-12-06 17:54:56.372,252.00,28.00,102.00,186.00,104.00,165.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:31.768,2023-12-06 17:54:56.566,185.00,27.00,104.00,140.00,103.00,136.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:31.960,2023-12-06 17:54:56.765,202.00,25.00,104.00,150.00,103.00,144.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:32.153,2023-12-06 17:54:56.952,245.00,27.00,104.00,182.00,103.00,165.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:32.346,2023-12-06 17:54:57.163,187.00,28.00,103.00,144.00,104.00,138.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:33.117,2023-12-06 17:54:58.008,220.00,30.00,103.00,156.00,104.00,142.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:33.311,2023-12-06 17:54:58.203,221.00,28.00,102.00,171.00,102.00,160.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:33.503,2023-12-06 17:54:58.393,187.00,28.00,100.00,142.00,101.00,140.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:33.697,2023-12-06 17:54:58.586,234.00,27.00,101.00,168.00,103.00,151.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:33.889,2023-12-06 17:54:58.780,207.00,25.00,104.00,160.00,103.00,154.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:34.082,2023-12-06 17:54:58.977,193.00,28.00,101.00,144.00,103.00,140.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:34.275,2023-12-06 17:54:59.163,244.00,30.00,99.00,176.00,103.00,153.00,2023-12-06 17:54:54.161,1093,27.2900390625,27072,29.30145263671875,19203,2023-12-06 17:54:21
2023-12-06 18:05:34.468,2023-12-06 17:54:59.359,188.00,25.00,101.00,146.00,104.00,143.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:34.661,2023-12-06 17:54:59.554,195.00,27.00,101.00,147.00,100.00,142.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:34.854,2023-12-06 17:54:59.745,255.00,28.00,104.00,183.00,101.00,160.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:35.047,2023-12-06 17:54:59.938,184.00,28.00,103.00,140.00,102.00,135.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:35.239,2023-12-06 17:55:00.133,198.00,24.00,103.00,147.00,104.00,141.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:35.433,2023-12-06 17:55:00.324,257.00,28.00,103.00,187.00,104.00,163.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:35.625,2023-12-06 17:55:00.518,184.00,28.00,104.00,140.00,104.00,136.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:35.818,2023-12-06 17:55:00.712,199.00,25.00,103.00,149.00,104.00,142.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:36.011,2023-12-06 17:55:00.972,254.00,28.00,104.00,188.00,102.00,166.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:36.204,2023-12-06 17:55:01.295,183.00,27.00,101.00,140.00,104.00,135.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:37.167,2023-12-06 17:55:02.255,222.00,27.00,101.00,172.00,99.00,158.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:37.360,2023-12-06 17:55:02.504,187.00,28.00,104.00,140.00,102.00,137.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:37.553,2023-12-06 17:55:02.713,240.00,28.00,104.00,172.00,102.00,152.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:37.746,2023-12-06 17:55:02.877,197.00,27.00,104.00,153.00,104.00,148.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:37.938,2023-12-06 17:55:03.049,195.00,25.00,101.00,145.00,104.00,139.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:38.132,2023-12-06 17:55:03.213,248.00,28.00,102.00,178.00,102.00,158.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:38.324,2023-12-06 17:55:03.377,188.00,27.00,99.00,146.00,103.00,144.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:38.517,2023-12-06 17:55:03.541,196.00,30.00,99.00,146.00,103.00,141.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:38.709,2023-12-06 17:55:03.704,258.00,28.00,102.00,187.00,99.00,163.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:38.902,2023-12-06 17:55:03.876,183.00,25.00,104.00,139.00,104.00,135.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:39.094,2023-12-06 17:55:04.052,199.00,25.00,104.00,148.00,99.00,142.00,2023-12-06 17:54:59.174,1089,27.19390869140625,27036,29.4281005859375,19286,2023-12-06 17:54:21
2023-12-06 18:05:39.287,2023-12-06 17:55:04.228,244.00,28.00,102.00,182.00,102.00,138.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:40.058,2023-12-06 17:55:04.953,188.00,30.00,99.00,140.00,103.00,138.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:40.251,2023-12-06 17:55:05.159,243.00,27.00,99.00,176.00,104.00,154.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:40.442,2023-12-06 17:55:05.340,185.00,27.00,103.00,145.00,101.00,143.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:40.636,2023-12-06 17:55:05.532,195.00,27.00,99.00,147.00,99.00,143.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:40.827,2023-12-06 17:55:05.725,258.00,25.00,101.00,188.00,103.00,163.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.021,2023-12-06 17:55:05.917,183.00,25.00,101.00,138.00,104.00,136.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.213,2023-12-06 17:55:06.113,198.00,28.00,102.00,148.00,104.00,140.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.406,2023-12-06 17:55:06.305,254.00,25.00,99.00,187.00,104.00,164.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.598,2023-12-06 17:55:06.497,186.00,25.00,101.00,140.00,102.00,135.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.792,2023-12-06 17:55:06.690,201.00,27.00,99.00,150.00,102.00,144.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:41.984,2023-12-06 17:55:06.886,235.00,28.00,102.00,177.00,104.00,162.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:42.177,2023-12-06 17:55:07.076,187.00,28.00,104.00,141.00,104.00,138.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:42.369,2023-12-06 17:55:07.268,220.00,27.00,99.00,156.00,104.00,140.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:42.562,2023-12-06 17:55:07.463,211.00,28.00,102.00,165.00,104.00,153.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:05:42.755,2023-12-06 17:55:07.655,189.00,28.00,104.00,140.00,102.00,138.00,2023-12-06 17:55:04.185,1092,27.177886962890625,27030,29.5074462890625,19338,2023-12-06 17:54:21
2023-12-06 18:06:00.475,2023-12-06 17:55:25.445,244.00,27.00,99.00,177.00,99.00,155.00,2023-12-06 17:55:09.195,1098,27.17254638671875,27028,29.632568359375,19420,2023-12-06 17:54:21
2023-12-06 18:06:00.666,2023-12-06 17:55:25.600,184.00,30.00,98.00,140.00,99.00,137.00,2023-12-06 17:55:14.205,1097,27.119140625,27008,29.69818115234375,19463,2023-12-06 17:54:21
2023-12-06 18:06:00.859,2023-12-06 17:55:25.760,199.00,25.00,99.00,149.00,101.00,141.00,2023-12-06 17:55:19.215,1095,27.127151489257812,27011,29.76226806640625,19505,2023-12-06 17:54:21
2023-12-06 18:06:01.436,2023-12-06 17:55:26.357,204.00,25.00,100.00,150.00,102.00,143.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:01.629,2023-12-06 17:55:26.546,232.00,28.00,99.00,177.00,101.00,161.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:01.821,2023-12-06 17:55:26.740,185.00,28.00,102.00,139.00,99.00,137.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.014,2023-12-06 17:55:26.936,241.00,28.00,102.00,173.00,99.00,152.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.206,2023-12-06 17:55:27.125,187.00,26.00,102.00,145.00,102.00,144.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.399,2023-12-06 17:55:27.320,194.00,28.00,102.00,147.00,104.00,142.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.592,2023-12-06 17:55:27.512,254.00,27.00,99.00,184.00,101.00,159.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.785,2023-12-06 17:55:27.702,182.00,30.00,98.00,140.00,97.00,135.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:02.976,2023-12-06 17:55:27.894,199.00,27.00,99.00,149.00,101.00,141.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:03.169,2023-12-06 17:55:28.092,244.00,25.00,102.00,181.00,102.00,161.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:03.361,2023-12-06 17:55:28.285,188.00,28.00,102.00,143.00,100.00,136.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:03.555,2023-12-06 17:55:28.474,209.00,28.00,102.00,151.00,99.00,141.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:03.747,2023-12-06 17:55:28.668,220.00,28.00,103.00,169.00,100.00,156.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:03.940,2023-12-06 17:55:28.864,188.00,25.00,101.00,140.00,102.00,137.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:04.132,2023-12-06 17:55:29.053,237.00,28.00,104.00,170.00,99.00,152.00,2023-12-06 17:55:24.224,1095,27.0550537109375,26984,29.803466796875,19532,2023-12-06 17:54:21
2023-12-06 18:06:04.325,2023-12-06 17:55:29.253,193.00,29.00,105.00,152.00,101.00,145.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:04.518,2023-12-06 17:55:29.440,194.00,28.00,103.00,147.00,99.00,141.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:04.711,2023-12-06 17:55:29.634,256.00,27.00,104.00,186.00,99.00,160.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:04.903,2023-12-06 17:55:29.824,182.00,30.00,100.00,140.00,98.00,134.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:05.095,2023-12-06 17:55:30.019,198.00,27.00,101.00,151.00,101.00,141.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:05.288,2023-12-06 17:55:30.211,252.00,27.00,104.00,187.00,98.00,164.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:05.481,2023-12-06 17:55:30.405,185.00,27.00,104.00,142.00,99.00,136.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:05.673,2023-12-06 17:55:30.595,216.00,30.00,99.00,153.00,102.00,139.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:05.865,2023-12-06 17:55:30.789,217.00,28.00,103.00,167.00,101.00,155.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:06.058,2023-12-06 17:55:30.985,187.00,25.00,101.00,141.00,102.00,138.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:06.251,2023-12-06 17:55:31.174,239.00,27.00,101.00,173.00,101.00,152.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:06.444,2023-12-06 17:55:31.369,197.00,28.00,103.00,154.00,99.00,147.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:06.637,2023-12-06 17:55:31.562,192.00,27.00,104.00,146.00,98.00,142.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:06.828,2023-12-06 17:55:31.755,256.00,27.00,99.00,185.00,101.00,160.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:07.021,2023-12-06 17:55:31.945,182.00,27.00,104.00,139.00,97.00,136.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
2023-12-06 18:06:07.213,2023-12-06 17:55:32.136,199.00,27.00,99.00,149.00,102.00,141.00,2023-12-06 17:55:29.235,1078,27.036361694335938,26977,29.8736572265625,19578,2023-12-06 17:54:21
