TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 18:16:31.831,2023-12-06 18:05:57.385,219.00,27.00,101.00,168.00,104.00,156.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.024,2023-12-06 18:05:57.577,189.00,28.00,102.00,142.00,102.00,142.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.218,2023-12-06 18:05:57.772,222.00,27.00,99.00,156.00,104.00,142.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.411,2023-12-06 18:05:57.964,222.00,25.00,102.00,169.00,104.00,159.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.604,2023-12-06 18:05:58.159,189.00,27.00,104.00,143.00,104.00,142.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.798,2023-12-06 18:05:58.354,217.00,30.00,99.00,156.00,101.00,142.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:32.991,2023-12-06 18:05:58.545,223.00,25.00,101.00,170.00,104.00,159.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:33.185,2023-12-06 18:05:58.737,190.00,27.00,99.00,145.00,101.00,142.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:33.377,2023-12-06 18:05:58.934,229.00,25.00,102.00,162.00,99.00,145.00,2023-12-06 18:05:55.555,906,27.484970092773438,27145,26.79290771484375,17559,2023-12-06 17:54:21
2023-12-06 18:16:45.357,2023-12-06 18:06:10.806,197.00,30.00,103.00,148.00,103.00,143.00,2023-12-06 18:06:00.572,885,27.3968505859375,27112,26.8341064453125,17586,2023-12-06 17:54:21
2023-12-06 18:16:45.550,2023-12-06 18:06:11.000,254.00,25.00,103.00,183.00,104.00,161.00,2023-12-06 18:06:05.583,883,27.249984741210938,27057,26.89208984375,17624,2023-12-06 17:54:21
2023-12-06 18:16:45.744,2023-12-06 18:06:11.194,184.00,30.00,101.00,144.00,103.00,144.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:45.938,2023-12-06 18:06:11.379,198.00,27.00,101.00,148.00,103.00,145.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:46.131,2023-12-06 18:06:11.579,250.00,28.00,104.00,180.00,104.00,159.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:46.325,2023-12-06 18:06:11.775,192.00,27.00,101.00,149.00,104.00,146.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:46.518,2023-12-06 18:06:11.968,196.00,25.00,104.00,146.00,101.00,141.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:46.711,2023-12-06 18:06:12.162,244.00,25.00,104.00,175.00,104.00,155.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:46.904,2023-12-06 18:06:12.349,203.00,25.00,103.00,157.00,103.00,153.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:47.098,2023-12-06 18:06:12.549,192.00,27.00,101.00,142.00,99.00,140.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:47.485,2023-12-06 18:06:13.035,204.00,28.00,102.00,160.00,101.00,153.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:47.678,2023-12-06 18:06:13.194,192.00,27.00,102.00,143.00,102.00,140.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:47.872,2023-12-06 18:06:13.356,235.00,28.00,103.00,170.00,101.00,152.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:48.064,2023-12-06 18:06:13.531,217.00,28.00,103.00,165.00,103.00,157.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:48.258,2023-12-06 18:06:13.709,188.00,30.00,100.00,143.00,99.00,142.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:48.451,2023-12-06 18:06:13.909,232.00,28.00,101.00,168.00,103.00,149.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:48.645,2023-12-06 18:06:14.098,219.00,27.00,104.00,166.00,101.00,157.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:48.839,2023-12-06 18:06:14.289,188.00,28.00,103.00,145.00,104.00,142.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:49.032,2023-12-06 18:06:14.479,222.00,28.00,102.00,157.00,101.00,142.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:16:49.226,2023-12-06 18:06:14.679,230.00,28.00,102.00,174.00,102.00,160.00,2023-12-06 18:06:10.594,867,27.105789184570312,27003,26.91497802734375,17639,2023-12-06 17:54:21
2023-12-06 18:17:01.797,2023-12-06 18:06:27.270,188.00,27.00,101.00,146.00,104.00,143.00,2023-12-06 18:06:15.605,862,27.161865234375,27024,26.947021484375,17660,2023-12-06 17:54:21
2023-12-06 18:17:01.991,2023-12-06 18:06:27.448,196.00,27.00,101.00,148.00,104.00,143.00,2023-12-06 18:06:20.615,863,27.180557250976562,27031,26.95770263671875,17667,2023-12-06 17:54:21
2023-12-06 18:17:02.184,2023-12-06 18:06:27.650,247.00,28.00,104.00,179.00,101.00,156.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:02.571,2023-12-06 18:06:28.125,195.00,28.00,104.00,147.00,104.00,140.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:02.765,2023-12-06 18:06:28.285,239.00,27.00,101.00,173.00,104.00,155.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:02.958,2023-12-06 18:06:28.446,207.00,27.00,103.00,161.00,103.00,154.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:03.152,2023-12-06 18:06:28.609,190.00,27.00,103.00,145.00,103.00,141.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:03.733,2023-12-06 18:06:29.317,188.00,30.00,103.00,145.00,103.00,144.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:03.926,2023-12-06 18:06:29.513,222.00,27.00,102.00,156.00,103.00,143.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:04.120,2023-12-06 18:06:29.705,232.00,27.00,100.00,175.00,103.00,162.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:04.312,2023-12-06 18:06:29.897,190.00,27.00,104.00,143.00,104.00,142.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:04.506,2023-12-06 18:06:30.095,205.00,30.00,101.00,152.00,103.00,146.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:04.699,2023-12-06 18:06:30.286,241.00,26.00,103.00,180.00,106.00,163.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:04.893,2023-12-06 18:06:30.480,189.00,28.00,103.00,144.00,106.00,139.00,2023-12-06 18:06:25.625,862,27.241973876953125,27054,26.959228515625,17668,2023-12-06 17:54:21
2023-12-06 18:17:05.086,2023-12-06 18:06:30.682,204.00,25.00,104.00,150.00,103.00,145.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:05.280,2023-12-06 18:06:30.867,247.00,28.00,104.00,183.00,101.00,168.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:05.473,2023-12-06 18:06:31.061,187.00,27.00,101.00,144.00,104.00,140.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:05.667,2023-12-06 18:06:31.256,202.00,27.00,102.00,150.00,103.00,146.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:05.861,2023-12-06 18:06:31.447,254.00,27.00,101.00,187.00,103.00,168.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:06.054,2023-12-06 18:06:31.643,186.00,25.00,102.00,141.00,104.00,140.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:06.248,2023-12-06 18:06:31.835,200.00,28.00,103.00,151.00,103.00,144.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:06.441,2023-12-06 18:06:32.028,256.00,30.00,99.00,188.00,103.00,165.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:06.634,2023-12-06 18:06:32.224,186.00,26.00,103.00,141.00,103.00,138.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:06.827,2023-12-06 18:06:32.415,200.00,28.00,101.00,152.00,103.00,145.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.021,2023-12-06 18:06:32.609,257.00,26.00,104.00,189.00,102.00,166.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.214,2023-12-06 18:06:32.806,186.00,27.00,101.00,141.00,104.00,139.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.408,2023-12-06 18:06:32.996,199.00,25.00,104.00,149.00,103.00,145.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.601,2023-12-06 18:06:33.191,257.00,28.00,101.00,188.00,103.00,164.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.795,2023-12-06 18:06:33.388,184.00,25.00,104.00,141.00,104.00,138.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:07.988,2023-12-06 18:06:33.577,195.00,28.00,104.00,148.00,103.00,144.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:08.182,2023-12-06 18:06:33.772,254.00,28.00,102.00,185.00,103.00,163.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:08.374,2023-12-06 18:06:33.965,183.00,27.00,103.00,144.00,105.00,141.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:08.568,2023-12-06 18:06:34.158,196.00,27.00,102.00,149.00,102.00,145.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:08.761,2023-12-06 18:06:34.358,251.00,25.00,103.00,181.00,104.00,159.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:08.955,2023-12-06 18:06:34.545,192.00,27.00,102.00,149.00,101.00,146.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:09.149,2023-12-06 18:06:34.741,197.00,28.00,104.00,146.00,103.00,143.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:09.342,2023-12-06 18:06:34.936,244.00,30.00,101.00,176.00,103.00,157.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:09.536,2023-12-06 18:06:35.127,200.00,28.00,103.00,158.00,102.00,153.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:09.729,2023-12-06 18:06:35.321,193.00,28.00,104.00,143.00,103.00,142.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:09.923,2023-12-06 18:06:35.515,237.00,28.00,103.00,171.00,101.00,154.00,2023-12-06 18:06:30.635,861,27.271347045898438,27065,26.9378662109375,17654,2023-12-06 17:54:21
2023-12-06 18:17:10.116,2023-12-06 18:06:35.714,212.00,24.00,104.00,163.00,104.00,154.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:10.310,2023-12-06 18:06:35.904,188.00,28.00,101.00,143.00,101.00,142.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:10.503,2023-12-06 18:06:36.094,232.00,30.00,100.00,164.00,101.00,148.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:10.697,2023-12-06 18:06:36.291,221.00,28.00,104.00,170.00,101.00,160.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:10.890,2023-12-06 18:06:36.484,190.00,27.00,103.00,145.00,101.00,144.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:11.083,2023-12-06 18:06:36.676,217.00,28.00,104.00,154.00,102.00,143.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:11.276,2023-12-06 18:06:36.870,233.00,27.00,104.00,177.00,104.00,163.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:11.470,2023-12-06 18:06:37.066,190.00,28.00,104.00,142.00,104.00,140.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:11.664,2023-12-06 18:06:37.261,204.00,28.00,103.00,151.00,102.00,146.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:11.857,2023-12-06 18:06:37.452,242.00,27.00,101.00,181.00,104.00,164.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:12.051,2023-12-06 18:06:37.643,190.00,25.00,104.00,142.00,101.00,139.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:12.244,2023-12-06 18:06:37.837,203.00,28.00,103.00,152.00,103.00,145.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:12.438,2023-12-06 18:06:38.033,247.00,28.00,103.00,185.00,104.00,166.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:12.631,2023-12-06 18:06:38.224,188.00,27.00,101.00,142.00,103.00,138.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:12.825,2023-12-06 18:06:38.419,201.00,30.00,103.00,152.00,103.00,144.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:13.018,2023-12-06 18:06:38.616,252.00,28.00,103.00,188.00,103.00,168.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:13.212,2023-12-06 18:06:38.805,185.00,28.00,101.00,141.00,103.00,138.00,2023-12-06 18:06:35.645,862,27.263336181640625,27062,26.995849609375,17692,2023-12-06 17:54:21
2023-12-06 18:17:25.978,2023-12-06 18:06:51.459,204.00,27.00,103.00,152.00,104.00,146.00,2023-12-06 18:06:40.654,863,27.2686767578125,27064,27.01873779296875,17707,2023-12-06 17:54:21
2023-12-06 18:17:26.172,2023-12-06 18:06:51.662,248.00,30.00,104.00,186.00,103.00,168.00,2023-12-06 18:06:45.664,863,27.27935791015625,27068,26.96380615234375,17671,2023-12-06 17:54:21
2023-12-06 18:17:43.582,2023-12-06 18:07:09.146,206.00,27.00,104.00,161.00,104.00,154.00,2023-12-06 18:06:50.693,863,27.263336181640625,27062,26.95770263671875,17667,2023-12-06 17:54:21
2023-12-06 18:17:43.774,2023-12-06 18:07:09.305,191.00,27.00,101.00,142.00,100.00,142.00,2023-12-06 18:06:55.714,863,27.335433959960938,27089,26.94854736328125,17661,2023-12-06 17:54:21
2023-12-06 18:17:43.968,2023-12-06 18:07:09.469,233.00,28.00,104.00,169.00,104.00,151.00,2023-12-06 18:07:00.724,862,27.36480712890625,27100,27.01873779296875,17707,2023-12-06 17:54:21
2023-12-06 18:17:44.161,2023-12-06 18:07:09.670,219.00,29.00,104.00,168.00,103.00,158.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:44.355,2023-12-06 18:07:09.858,188.00,28.00,102.00,145.00,101.00,144.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:44.548,2023-12-06 18:07:10.048,222.00,30.00,103.00,157.00,104.00,141.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:44.742,2023-12-06 18:07:10.250,228.00,27.00,104.00,174.00,103.00,161.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:44.935,2023-12-06 18:07:10.444,188.00,27.00,104.00,143.00,104.00,140.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:45.129,2023-12-06 18:07:10.638,206.00,28.00,103.00,152.00,103.00,144.00,2023-12-06 18:07:05.734,863,27.332763671875,27088,27.0294189453125,17714,2023-12-06 17:54:21
2023-12-06 18:17:45.322,2023-12-06 18:07:10.834,241.00,27.00,104.00,180.00,103.00,163.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
2023-12-06 18:17:45.516,2023-12-06 18:07:11.018,188.00,28.00,103.00,143.00,101.00,139.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
2023-12-06 18:17:45.709,2023-12-06 18:07:11.224,202.00,29.00,104.00,152.00,104.00,144.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
2023-12-06 18:17:45.903,2023-12-06 18:07:11.409,246.00,28.00,102.00,186.00,102.00,166.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
2023-12-06 18:17:46.097,2023-12-06 18:07:11.599,187.00,27.00,102.00,143.00,101.00,139.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
2023-12-06 18:17:46.290,2023-12-06 18:07:11.803,202.00,28.00,102.00,150.00,102.00,145.00,2023-12-06 18:07:10.745,862,27.316741943359375,27082,27.0233154296875,17710,2023-12-06 17:54:21
