TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 18:30:54.739,2023-12-06 18:20:21.044,231.00,27.00,101.00,168.00,104.00,147.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:54.933,2023-12-06 18:20:21.228,221.00,28.00,106.00,171.00,104.00,159.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:55.320,2023-12-06 18:20:21.786,212.00,25.00,104.00,153.00,104.00,146.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:55.513,2023-12-06 18:20:21.962,238.00,25.00,104.00,179.00,101.00,164.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:55.707,2023-12-06 18:20:22.126,188.00,27.00,101.00,144.00,104.00,140.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:55.901,2023-12-06 18:20:22.319,203.00,28.00,104.00,150.00,103.00,146.00,2023-12-06 18:20:17.395,825,28.772048950195312,27627,24.5361328125,16080,2023-12-06 17:54:21
2023-12-06 18:30:56.094,2023-12-06 18:20:22.520,248.00,28.00,104.00,185.00,103.00,167.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:56.287,2023-12-06 18:20:22.708,187.00,27.00,104.00,141.00,106.00,139.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:56.480,2023-12-06 18:20:22.943,199.00,26.00,102.00,151.00,101.00,145.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:56.674,2023-12-06 18:20:23.119,256.00,28.00,104.00,188.00,103.00,169.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:56.867,2023-12-06 18:20:23.285,183.00,27.00,101.00,140.00,104.00,138.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:57.061,2023-12-06 18:20:23.482,200.00,28.00,103.00,150.00,104.00,143.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:57.254,2023-12-06 18:20:23.673,257.00,28.00,103.00,188.00,106.00,165.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:57.448,2023-12-06 18:20:23.867,183.00,28.00,103.00,140.00,106.00,137.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:57.641,2023-12-06 18:20:24.067,196.00,27.00,102.00,148.00,103.00,145.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:57.835,2023-12-06 18:20:24.300,256.00,28.00,103.00,185.00,104.00,163.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.028,2023-12-06 18:20:24.468,184.00,28.00,103.00,143.00,103.00,143.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.222,2023-12-06 18:20:24.646,196.00,28.00,103.00,150.00,103.00,144.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.416,2023-12-06 18:20:24.835,247.00,25.00,104.00,178.00,103.00,158.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.609,2023-12-06 18:20:25.031,197.00,30.00,103.00,155.00,106.00,151.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.803,2023-12-06 18:20:25.226,191.00,30.00,100.00,143.00,101.00,142.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:58.995,2023-12-06 18:20:25.465,237.00,28.00,103.00,171.00,104.00,155.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:59.189,2023-12-06 18:20:25.641,216.00,28.00,103.00,165.00,104.00,156.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:59.382,2023-12-06 18:20:25.805,187.00,25.00,104.00,144.00,104.00,142.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:59.576,2023-12-06 18:20:25.998,220.00,28.00,103.00,156.00,103.00,143.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:59.769,2023-12-06 18:20:26.193,233.00,25.00,104.00,178.00,104.00,164.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:30:59.963,2023-12-06 18:20:26.385,188.00,28.00,103.00,144.00,104.00,139.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:00.156,2023-12-06 18:20:26.598,204.00,27.00,104.00,151.00,101.00,146.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:00.350,2023-12-06 18:20:26.804,246.00,25.00,103.00,185.00,104.00,167.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:00.543,2023-12-06 18:20:26.967,186.00,30.00,101.00,141.00,106.00,139.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:00.737,2023-12-06 18:20:27.161,200.00,28.00,102.00,151.00,103.00,145.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:00.930,2023-12-06 18:20:27.353,256.00,28.00,104.00,188.00,103.00,170.00,2023-12-06 18:20:22.404,825,28.745346069335938,27617,24.57275390625,16104,2023-12-06 17:54:21
2023-12-06 18:31:01.124,2023-12-06 18:20:27.555,184.00,28.00,104.00,140.00,105.00,139.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:01.318,2023-12-06 18:20:27.744,199.00,27.00,101.00,151.00,101.00,145.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:01.511,2023-12-06 18:20:27.983,259.00,28.00,104.00,188.00,103.00,165.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:01.705,2023-12-06 18:20:28.151,183.00,27.00,101.00,140.00,106.00,137.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:01.897,2023-12-06 18:20:28.324,197.00,25.00,104.00,147.00,101.00,143.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:02.091,2023-12-06 18:20:28.516,256.00,27.00,101.00,184.00,103.00,164.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:02.284,2023-12-06 18:20:28.711,184.00,28.00,103.00,144.00,106.00,144.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:02.478,2023-12-06 18:20:28.905,196.00,30.00,99.00,148.00,103.00,144.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:02.671,2023-12-06 18:20:29.126,252.00,27.00,101.00,182.00,101.00,160.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:02.865,2023-12-06 18:20:29.298,190.00,24.00,104.00,150.00,101.00,148.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:03.058,2023-12-06 18:20:29.484,196.00,27.00,99.00,145.00,104.00,140.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:03.251,2023-12-06 18:20:29.676,247.00,25.00,99.00,178.00,104.00,158.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:03.443,2023-12-06 18:20:29.870,189.00,28.00,103.00,149.00,103.00,148.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:03.637,2023-12-06 18:20:30.067,195.00,28.00,102.00,146.00,103.00,142.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:03.830,2023-12-06 18:20:30.262,243.00,28.00,104.00,173.00,104.00,156.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:04.024,2023-12-06 18:20:30.478,208.00,27.00,101.00,163.00,104.00,154.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:04.217,2023-12-06 18:20:30.645,188.00,28.00,103.00,143.00,102.00,142.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:04.411,2023-12-06 18:20:30.838,230.00,30.00,99.00,162.00,103.00,145.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:04.604,2023-12-06 18:20:31.032,218.00,27.00,101.00,168.00,103.00,157.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:04.797,2023-12-06 18:20:31.225,187.00,28.00,103.00,144.00,106.00,144.00,2023-12-06 18:20:27.414,826,28.726654052734375,27610,24.5635986328125,16098,2023-12-06 17:54:21
2023-12-06 18:31:16.791,2023-12-06 18:20:43.109,217.00,27.00,104.00,166.00,103.00,158.00,2023-12-06 18:20:32.424,827,28.718643188476562,27607,24.5880126953125,16114,2023-12-06 17:54:21
2023-12-06 18:31:34.001,2023-12-06 18:21:00.446,196.00,28.00,102.00,148.00,103.00,144.00,2023-12-06 18:20:37.435,827,28.73199462890625,27612,24.59869384765625,16121,2023-12-06 17:54:21
2023-12-06 18:31:34.194,2023-12-06 18:21:00.612,248.00,28.00,104.00,178.00,103.00,159.00,2023-12-06 18:20:42.445,829,28.8067626953125,27640,24.49493408203125,16053,2023-12-06 17:54:21
2023-12-06 18:31:34.388,2023-12-06 18:21:00.771,198.00,28.00,102.00,155.00,103.00,153.00,2023-12-06 18:20:47.455,828,28.81744384765625,27644,24.5086669921875,16062,2023-12-06 17:54:21
2023-12-06 18:31:34.775,2023-12-06 18:21:01.235,233.00,28.00,102.00,167.00,104.00,150.00,2023-12-06 18:20:52.465,829,28.876190185546875,27666,24.43389892578125,16013,2023-12-06 17:54:21
2023-12-06 18:31:34.968,2023-12-06 18:21:01.427,221.00,25.00,104.00,170.00,101.00,160.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:35.162,2023-12-06 18:21:01.653,190.00,25.00,102.00,145.00,104.00,142.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:35.355,2023-12-06 18:21:01.844,206.00,27.00,104.00,151.00,101.00,148.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:35.549,2023-12-06 18:21:02.008,243.00,26.00,104.00,180.00,103.00,165.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:35.742,2023-12-06 18:21:02.202,187.00,28.00,103.00,143.00,104.00,140.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:35.936,2023-12-06 18:21:02.393,201.00,28.00,102.00,151.00,104.00,145.00,2023-12-06 18:20:57.476,828,28.90289306640625,27676,24.37744140625,15976,2023-12-06 17:54:21
2023-12-06 18:31:36.129,2023-12-06 18:21:02.597,256.00,28.00,99.00,188.00,106.00,167.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:36.322,2023-12-06 18:21:02.782,185.00,28.00,103.00,141.00,101.00,138.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:36.515,2023-12-06 18:21:03.019,199.00,27.00,99.00,149.00,105.00,144.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:36.708,2023-12-06 18:21:03.193,256.00,28.00,104.00,188.00,104.00,166.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:36.902,2023-12-06 18:21:03.364,184.00,27.00,103.00,141.00,105.00,138.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:37.095,2023-12-06 18:21:03.554,199.00,26.00,102.00,148.00,103.00,143.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:37.289,2023-12-06 18:21:03.749,256.00,28.00,104.00,187.00,105.00,165.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:37.482,2023-12-06 18:21:03.944,183.00,27.00,104.00,140.00,106.00,139.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:37.676,2023-12-06 18:21:04.185,196.00,25.00,104.00,148.00,101.00,144.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:37.869,2023-12-06 18:21:04.362,250.00,28.00,103.00,180.00,106.00,160.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:38.063,2023-12-06 18:21:04.529,193.00,28.00,102.00,151.00,103.00,152.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:38.256,2023-12-06 18:21:04.718,193.00,25.00,101.00,144.00,105.00,141.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:38.450,2023-12-06 18:21:04.912,237.00,28.00,104.00,170.00,103.00,155.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:38.643,2023-12-06 18:21:05.104,218.00,25.00,101.00,165.00,106.00,157.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:38.837,2023-12-06 18:21:05.326,189.00,27.00,104.00,142.00,103.00,144.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.030,2023-12-06 18:21:05.521,212.00,27.00,99.00,152.00,104.00,146.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.223,2023-12-06 18:21:05.595,230.00,25.00,99.00,176.00,104.00,162.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.415,2023-12-06 18:21:05.788,188.00,28.00,104.00,142.00,103.00,142.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.609,2023-12-06 18:21:06.078,210.00,27.00,99.00,151.00,103.00,145.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.803,2023-12-06 18:21:06.263,234.00,26.00,99.00,176.00,103.00,164.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:39.995,2023-12-06 18:21:06.458,188.00,28.00,104.00,142.00,104.00,142.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:40.189,2023-12-06 18:21:06.685,208.00,28.00,104.00,150.00,103.00,147.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:40.382,2023-12-06 18:21:06.859,244.00,27.00,100.00,180.00,103.00,165.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:40.576,2023-12-06 18:21:07.040,187.00,25.00,102.00,141.00,104.00,139.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:40.769,2023-12-06 18:21:07.234,202.00,25.00,104.00,150.00,104.00,146.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:40.963,2023-12-06 18:21:07.425,255.00,25.00,104.00,187.00,103.00,168.00,2023-12-06 18:21:02.484,828,28.921585083007812,27683,24.37286376953125,15973,2023-12-06 17:54:21
2023-12-06 18:31:41.156,2023-12-06 18:21:07.627,186.00,27.00,101.00,140.00,105.00,138.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:41.350,2023-12-06 18:21:07.865,199.00,27.00,104.00,149.00,104.00,143.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:41.543,2023-12-06 18:21:08.036,258.00,26.00,99.00,187.00,103.00,165.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:41.736,2023-12-06 18:21:08.202,183.00,27.00,102.00,140.00,104.00,138.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:41.929,2023-12-06 18:21:08.395,197.00,28.00,99.00,147.00,105.00,143.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:42.122,2023-12-06 18:21:08.586,259.00,25.00,104.00,188.00,106.00,165.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:42.315,2023-12-06 18:21:08.783,183.00,27.00,100.00,140.00,103.00,139.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:42.509,2023-12-06 18:21:08.989,196.00,30.00,99.00,148.00,101.00,145.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:42.702,2023-12-06 18:21:09.187,257.00,28.00,103.00,184.00,106.00,163.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:42.896,2023-12-06 18:21:09.363,185.00,28.00,103.00,144.00,105.00,143.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:43.090,2023-12-06 18:21:09.555,196.00,28.00,102.00,147.00,105.00,142.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:43.283,2023-12-06 18:21:09.749,245.00,28.00,102.00,176.00,103.00,159.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:43.477,2023-12-06 18:21:09.945,203.00,26.00,102.00,160.00,103.00,154.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:43.669,2023-12-06 18:21:10.136,189.00,26.00,102.00,142.00,103.00,142.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:43.863,2023-12-06 18:21:10.363,232.00,28.00,104.00,164.00,106.00,147.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:44.056,2023-12-06 18:21:10.536,225.00,25.00,104.00,173.00,105.00,162.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:31:44.250,2023-12-06 18:21:10.718,189.00,28.00,102.00,143.00,103.00,141.00,2023-12-06 18:21:07.494,828,28.929595947265625,27686,24.32708740234375,15943,2023-12-06 17:54:21
2023-12-06 18:32:26.209,2023-12-06 18:21:52.718,255.00,25.00,99.00,189.00,105.00,167.00,2023-12-06 18:21:12.504,828,28.918914794921875,27682,24.3682861328125,15970,2023-12-06 17:54:21
2023-12-06 18:32:26.402,2023-12-06 18:21:52.886,184.00,28.00,104.00,140.00,105.00,140.00,2023-12-06 18:21:17.515,828,28.918914794921875,27682,24.3621826171875,15966,2023-12-06 17:54:21
2023-12-06 18:32:26.789,2023-12-06 18:21:53.251,258.00,27.00,102.00,189.00,104.00,168.00,2023-12-06 18:21:22.525,828,28.9349365234375,27688,24.3255615234375,15942,2023-12-06 17:54:21
2023-12-06 18:32:26.982,2023-12-06 18:21:53.413,185.00,27.00,104.00,140.00,106.00,139.00,2023-12-06 18:21:27.535,828,28.950958251953125,27694,24.29046630859375,15919,2023-12-06 17:54:21
2023-12-06 18:32:27.176,2023-12-06 18:21:53.575,200.00,28.00,103.00,149.00,106.00,145.00,2023-12-06 18:21:32.545,828,28.980331420898438,27705,24.22943115234375,15879,2023-12-06 17:54:21
2023-12-06 18:32:27.369,2023-12-06 18:21:53.762,256.00,30.00,101.00,188.00,105.00,165.00,2023-12-06 18:21:37.555,829,29.023056030273438,27721,24.2401123046875,15886,2023-12-06 17:54:21
2023-12-06 18:32:27.563,2023-12-06 18:21:53.996,184.00,27.00,104.00,139.00,104.00,138.00,2023-12-06 18:21:42.564,828,29.015045166015625,27718,24.22332763671875,15875,2023-12-06 17:54:21
