TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 22:12:30.853,2023-12-06 22:06:46.222,229.00,44.00,146.00,176.00,207.00,213.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:31.624,2023-12-06 22:06:46.994,287.00,44.00,146.00,211.00,207.00,233.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:31.818,2023-12-06 22:06:47.190,210.00,45.00,145.00,164.00,208.00,205.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.010,2023-12-06 22:06:47.379,232.00,46.00,148.00,178.00,206.00,213.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.204,2023-12-06 22:06:47.572,281.00,45.00,145.00,211.00,205.00,232.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.396,2023-12-06 22:06:47.767,214.00,46.00,148.00,165.00,205.00,207.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.589,2023-12-06 22:06:47.974,235.00,45.00,145.00,178.00,208.00,214.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.782,2023-12-06 22:06:48.152,270.00,47.00,147.00,206.00,208.00,232.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:32.975,2023-12-06 22:06:48.345,218.00,44.00,145.00,169.00,205.00,208.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:33.168,2023-12-06 22:06:48.540,256.00,47.00,147.00,187.00,207.00,216.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:33.361,2023-12-06 22:06:48.730,248.00,46.00,148.00,194.00,207.00,226.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:33.553,2023-12-06 22:06:48.924,222.00,45.00,145.00,171.00,207.00,211.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:33.747,2023-12-06 22:06:49.120,275.00,44.00,146.00,199.00,208.00,223.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:34.325,2023-12-06 22:06:49.699,288.00,46.00,148.00,208.00,206.00,228.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:34.518,2023-12-06 22:06:49.893,203.00,44.00,146.00,166.00,208.00,209.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:34.711,2023-12-06 22:06:50.083,232.00,45.00,146.00,177.00,208.00,214.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:34.904,2023-12-06 22:06:50.279,287.00,46.00,148.00,213.00,207.00,234.00,2023-12-06 22:06:45.371,1618,24.817352294921875,26146,39.35699462890625,25793,2023-12-06 22:06:17
2023-12-06 22:12:35.097,2023-12-06 22:06:50.478,208.00,46.00,147.00,163.00,207.00,204.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:35.290,2023-12-06 22:06:50.663,233.00,47.00,147.00,179.00,206.00,214.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
