TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 01:48:32.447,2023-12-06 01:12:57.354,221.00,47.00,136.00,172.00,191.00,204.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:32.640,2023-12-06 01:12:57.529,303.00,48.00,140.00,215.00,189.00,222.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:32.834,2023-12-06 01:12:57.729,195.00,48.00,138.00,168.00,192.00,203.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.027,2023-12-06 01:12:57.925,218.00,46.00,138.00,167.00,192.00,199.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.221,2023-12-06 01:12:58.119,280.00,46.00,140.00,200.00,192.00,211.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.413,2023-12-06 01:12:58.306,233.00,48.00,138.00,192.00,192.00,215.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.607,2023-12-06 01:12:58.539,206.00,47.00,136.00,164.00,192.00,195.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.800,2023-12-06 01:12:58.705,244.00,47.00,137.00,176.00,193.00,197.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:33.994,2023-12-06 01:12:59.089,270.00,47.00,135.00,213.00,192.00,9589074,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:34.381,2023-12-06 01:12:59.279,223.00,45.00,138.00,169.00,192.00,202.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:34.575,2023-12-06 01:12:59.475,291.00,48.00,139.00,219.00,192.00,228.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:34.768,2023-12-06 01:12:59.694,190.00,44.00,140.00,155.00,191.00,190.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:34.962,2023-12-06 01:12:59.873,222.00,47.00,138.00,171.00,189.00,201.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:35.155,2023-12-06 01:13:00.049,299.00,48.00,139.00,222.00,193.00,229.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:35.349,2023-12-06 01:13:00.249,181.00,47.00,139.00,157.00,194.00,195.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:35.542,2023-12-06 01:13:00.443,221.00,47.00,139.00,171.00,192.00,202.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:35.736,2023-12-06 01:13:00.629,291.00,45.00,138.00,208.00,192.00,219.00,2023-12-06 01:12:55.707,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:35.929,2023-12-06 01:13:00.844,214.00,47.00,135.00,183.00,191.00,211.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:36.123,2023-12-06 01:13:01.042,212.00,47.00,138.00,166.00,190.00,199.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:36.316,2023-12-06 01:13:01.209,265.00,48.00,138.00,188.00,192.00,206.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:36.509,2023-12-06 01:13:01.409,252.00,47.00,138.00,205.00,191.00,221.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:36.702,2023-12-06 01:13:01.604,204.00,47.00,137.00,162.00,189.00,194.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:36.896,2023-12-06 01:13:01.798,227.00,47.00,139.00,170.00,192.00,201.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:37.089,2023-12-06 01:13:01.989,284.00,47.00,136.00,217.00,191.00,228.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:37.283,2023-12-06 01:13:02.215,194.00,47.00,137.00,158.00,192.00,191.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:37.477,2023-12-06 01:13:02.394,223.00,48.00,139.00,171.00,192.00,201.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:37.670,2023-12-06 01:13:02.573,295.00,48.00,140.00,221.00,191.00,228.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:37.864,2023-12-06 01:13:02.759,185.00,48.00,140.00,155.00,191.00,188.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:38.057,2023-12-06 01:13:02.959,222.00,46.00,140.00,172.00,192.00,202.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:38.251,2023-12-06 01:13:03.155,304.00,47.00,135.00,218.00,190.00,222.00,2023-12-06 01:13:00.718,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:55.663,2023-12-06 01:13:20.679,300.00,48.00,140.00,223.00,190.00,230.00,2023-12-06 01:13:05.728,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:55.856,2023-12-06 01:13:20.853,184.00,47.00,138.00,155.00,189.00,194.00,2023-12-06 01:13:10.740,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:56.050,2023-12-06 01:13:21.000,222.00,45.00,140.00,171.00,192.00,202.00,2023-12-06 01:13:15.751,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:56.437,2023-12-06 01:13:21.474,206.00,47.00,139.00,177.00,192.00,209.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:56.630,2023-12-06 01:13:21.669,214.00,47.00,138.00,167.00,191.00,200.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:56.824,2023-12-06 01:13:21.899,273.00,48.00,139.00,194.00,192.00,207.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.018,2023-12-06 01:13:22.070,241.00,47.00,140.00,198.00,192.00,219.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.211,2023-12-06 01:13:22.250,207.00,48.00,140.00,162.00,192.00,196.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.405,2023-12-06 01:13:22.460,241.00,48.00,139.00,173.00,192.00,196.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.598,2023-12-06 01:13:22.653,273.00,48.00,138.00,216.00,192.00,225.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.792,2023-12-06 01:13:22.846,197.00,47.00,140.00,157.00,193.00,191.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:57.984,2023-12-06 01:13:23.075,223.00,48.00,139.00,171.00,191.00,203.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:58.178,2023-12-06 01:13:23.259,290.00,46.00,138.00,219.00,192.00,228.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:58.371,2023-12-06 01:13:23.428,190.00,47.00,137.00,155.00,192.00,190.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:58.565,2023-12-06 01:13:23.608,222.00,45.00,138.00,172.00,189.00,202.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:58.758,2023-12-06 01:13:23.798,298.00,47.00,137.00,222.00,192.00,230.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:58.952,2023-12-06 01:13:23.995,182.00,47.00,136.00,156.00,192.00,194.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:59.145,2023-12-06 01:13:24.208,221.00,47.00,137.00,172.00,193.00,202.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:59.339,2023-12-06 01:13:24.400,296.00,45.00,138.00,212.00,191.00,221.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:59.532,2023-12-06 01:13:24.572,204.00,47.00,139.00,176.00,192.00,209.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:59.726,2023-12-06 01:13:24.766,215.00,47.00,135.00,168.00,194.00,199.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:48:59.920,2023-12-06 01:13:24.962,275.00,47.00,140.00,195.00,189.00,209.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:00.113,2023-12-06 01:13:25.155,240.00,46.00,138.00,199.00,191.00,219.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:00.307,2023-12-06 01:13:25.347,207.00,46.00,137.00,163.00,191.00,196.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:00.500,2023-12-06 01:13:25.575,244.00,47.00,138.00,175.00,191.00,198.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:00.694,2023-12-06 01:13:25.747,274.00,47.00,137.00,215.00,191.00,227.00,2023-12-06 01:13:20.760,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:00.887,2023-12-06 01:13:25.931,200.00,48.00,140.00,158.00,192.00,194.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:01.080,2023-12-06 01:13:26.123,223.00,47.00,140.00,172.00,192.00,202.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:01.273,2023-12-06 01:13:26.315,291.00,47.00,137.00,219.00,193.00,229.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:01.467,2023-12-06 01:13:26.511,190.00,47.00,138.00,155.00,191.00,191.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:01.660,2023-12-06 01:13:26.754,222.00,45.00,138.00,172.00,192.00,202.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:01.854,2023-12-06 01:13:26.926,300.00,45.00,140.00,222.00,191.00,230.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:02.047,2023-12-06 01:13:27.093,182.00,47.00,138.00,155.00,191.00,193.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:02.241,2023-12-06 01:13:27.284,222.00,45.00,137.00,172.00,192.00,202.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:02.434,2023-12-06 01:13:27.480,296.00,47.00,137.00,212.00,192.00,220.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:02.628,2023-12-06 01:13:27.674,204.00,47.00,137.00,176.00,192.00,206.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:02.822,2023-12-06 01:13:27.885,216.00,47.00,137.00,167.00,192.00,198.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.015,2023-12-06 01:13:28.084,274.00,47.00,136.00,196.00,192.00,209.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.209,2023-12-06 01:13:28.255,242.00,48.00,140.00,199.00,189.00,220.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.402,2023-12-06 01:13:28.445,206.00,47.00,137.00,164.00,191.00,196.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.596,2023-12-06 01:13:28.641,241.00,47.00,139.00,176.00,194.00,197.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.789,2023-12-06 01:13:28.833,275.00,48.00,139.00,216.00,194.00,226.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:03.983,2023-12-06 01:13:29.026,199.00,48.00,140.00,160.00,192.00,193.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:04.175,2023-12-06 01:13:29.257,223.00,47.00,137.00,172.00,194.00,201.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:04.369,2023-12-06 01:13:29.425,291.00,48.00,140.00,219.00,192.00,228.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:04.562,2023-12-06 01:13:29.609,190.00,47.00,139.00,155.00,192.00,191.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:04.756,2023-12-06 01:13:29.804,222.00,47.00,138.00,171.00,192.00,202.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:04.949,2023-12-06 01:13:29.995,299.00,48.00,138.00,222.00,192.00,231.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:05.143,2023-12-06 01:13:30.189,183.00,48.00,139.00,156.00,192.00,196.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:05.337,2023-12-06 01:13:30.434,222.00,47.00,138.00,172.00,191.00,203.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:05.530,2023-12-06 01:13:30.603,296.00,48.00,140.00,212.00,192.00,221.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:05.724,2023-12-06 01:13:30.771,208.00,47.00,137.00,178.00,192.00,209.00,2023-12-06 01:13:25.769,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:05.917,2023-12-06 01:13:30.964,215.00,48.00,140.00,166.00,192.00,199.00,2023-12-06 01:13:30.786,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:47.319,2023-12-06 01:14:12.389,203.00,48.00,140.00,174.00,191.00,207.00,2023-12-06 01:13:35.797,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:49:47.513,2023-12-06 01:14:12.547,216.00,47.00,135.00,168.00,192.00,199.00,2023-12-06 01:13:40.807,0,0,0,0,0,2023-12-05 23:08:47
