TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 01:20:37.178,2023-12-06 00:45:00.541,297.00,46.00,135.00,221.00,182.00,221.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:37.371,2023-12-06 00:45:00.733,179.00,44.00,136.00,156.00,179.00,190.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:37.565,2023-12-06 00:45:00.927,217.00,43.00,135.00,170.00,179.00,194.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:37.758,2023-12-06 00:45:01.166,290.00,44.00,136.00,207.00,182.00,212.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:37.952,2023-12-06 00:45:01.340,204.00,44.00,136.00,176.00,181.00,201.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:38.145,2023-12-06 00:45:01.508,212.00,44.00,136.00,164.00,181.00,190.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:38.339,2023-12-06 00:45:01.703,270.00,43.00,134.00,195.00,179.00,201.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:38.532,2023-12-06 00:45:01.895,236.00,44.00,135.00,195.00,179.00,211.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:38.725,2023-12-06 00:45:02.090,203.00,44.00,136.00,160.00,182.00,188.00,2023-12-06 00:44:57.231,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:20:38.918,2023-12-06 00:45:02.292,243.00,44.00,136.00,175.00,182.00,190.00,2023-12-06 00:45:02.241,0,0,0,0,0,2023-12-05 23:08:47
